workerid,img_order,kind,selection,id,type,order,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
14,"[u'good', u'bad']",critical,competitor,skateboard,looks like,27,english,1,Male,35,no,good,Yes,80,2,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3TU5ZICBRE0Z732XISB6JUKS44HQ8U,14,Submitted,Thu Nov 29 02:39:48 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:59:48 PST 2018,,,,,,[],"""symmetric""",1.8710166666666668
14,"[u'good', u'bad']",critical,target,sundial,looks like,28,english,1,Male,35,no,good,Yes,80,2,Windows,768,1364,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3TU5ZICBRE0Z732XISB6JUKS44HQ8U,14,Submitted,Thu Nov 29 02:39:48 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:59:48 PST 2018,,,,,,[],"""symmetric""",1.8710166666666668
15,"[u'good', u'bad']",critical,competitor,hammer,looks like,1,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,baseball,looks like,2,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,target,cat,looks like,3,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,flower,looks like,4,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,competitor,panda,looks like,5,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,null,control,left,control_1,left,6,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,null,control,left,control_3,left,7,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,house,looks like,8,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,horse,looks like,9,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,target,rabbit,looks like,10,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,target,monkey,looks like,11,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,competitor,mouse,looks like,12,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,competitor,hedgehog,looks like,13,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,cake,looks like,14,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,competitor,wheel,looks like,15,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,target,sundial,looks like,16,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,target,shark,looks like,17,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,target,waspsnest,looks like,18,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,spoon,looks like,19,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,target,railroad,looks like,20,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,competitor,rainbow,looks like,21,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,competitor,reindeer,looks like,22,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,skateboard,looks like,23,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,zebra,looks like,24,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,null,control,left,control_2,right,25,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,null,control,right,control_4,right,26,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'good', u'bad']",critical,competitor,sailboat,looks like,27,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
15,"[u'bad', u'good']",critical,competitor,tadpole,looks like,28,english,2,Female,39,no,Thank you.,Yes,.85,1,Windows,768,1360,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,37FMASSAYDQ5S3CL8WQ71UJ7L0LIBI,15,Submitted,Thu Nov 29 02:40:33 PST 2018,Wed Nov 28 09:47:33 PST 2018,Wed Nov 28 10:00:33 PST 2018,,,,,,[],"""control""",3.6521833333333333
16,"[u'bad', u'good']",critical,competitor,flower,looks like,1,english,1,Female,57,no,it was very odd and I am curious to know what you are trying to ascertain ..,Yes,yes,3,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3GLB5JMZFYUKB94AW4HAB8UR985DGS,16,Submitted,Thu Nov 29 02:41:20 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:01:20 PST 2018,,,,,,[],"""symmetric""",3.820533333333333
16,"[u'bad', u'good']",critical,competitor,panda,looks like,2,english,1,Female,57,no,it was very odd and I am curious to know what you are trying to ascertain ..,Yes,yes,3,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3GLB5JMZFYUKB94AW4HAB8UR985DGS,16,Submitted,Thu Nov 29 02:41:20 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 10:01:20 PST 2018,,,,,,[],"""symmetric""",3.820533333333333
